id,name,ace,df,1stWon,2ndWon,bpSaved,bpLost,matches,Y1,Y2,Y3,Y4,Y5,Y6
126127,Benjamin Bonzi,0.0669745958429561,0.0254041570438799,0.7,0.538961038961039,0.5,0.5588235294117647,5,-0.2339204842708365,-0.9856549234991272,,,,
106328,Christian Harrison,0.0671378091872791,0.0530035335689045,0.7177914110429447,0.6363636363636364,0.6470588235294118,0.4666666666666667,3,-0.5823302904886712,0.1092124857353857,,,,
105359,Jason Jung,0.0435031482541499,0.0314825414997137,0.6523235800344234,0.5807692307692308,0.5950920245398773,0.3455882352941176,23,0.1643805897964869,-0.5326101451350606,,,,
103565,Stephane Robert,0.0847457627118644,0.0508474576271186,0.7329545454545454,0.4657534246575342,0.6428571428571429,0.4666666666666667,4,-1.0627552573257415,0.1181323453067665,,,,
144645,Zdenek Kolar,0.0259740259740259,0.0389610389610389,0.6046511627906976,0.5882352941176471,0.5,0.1428571428571429,1,1.1313077201590662,0.0954706196782026,,,,
106228,Juan Ignacio Londero,0.0482943656573399,0.0356458413185128,0.6980775291522219,0.6028214867064569,0.6084070796460177,0.3869565217391304,63,-0.2374913782761992,-0.3810320620798337,,,,
111574,Jc Aragone,0.0588235294117647,0.0294117647058823,0.6136363636363636,0.6666666666666666,0.5714285714285714,0.4,2,0.4209550187997065,-0.605603745881727,,,,
126120,Nino Serdarusic,0.0735785953177257,0.0434782608695652,0.7674418604651163,0.6436781609195402,0.5263157894736842,0.6363636363636364,4,-0.6869976386741994,-0.4169704533832594,,,,
202130,Emil Reinberg,0.0677966101694915,0.0169491525423728,0.5833333333333334,0.5833333333333334,0.4444444444444444,0.0,1,0.8109706223480936,0.2905588903177717,,,,
106177,Oriol Roca Batalla,0.1145374449339207,0.0352422907488986,0.7428571428571429,0.6285714285714286,0.9333333333333332,0.1999999999999999,2,-2.4807596997161543,0.7139999941588776,,,,
104597,Nicolas Almagro,0.0990990990990991,0.018018018018018,0.8571428571428571,0.6153846153846154,0.8333333333333334,0.0,1,-2.9737653289450887,0.9811951290355247,,,,
106078,Egor Gerasimov,0.1134986225895316,0.0393939393939393,0.7391304347826086,0.585958595859586,0.6024590163934426,0.3460076045627376,46,-1.2969606787435868,0.5746113571659084,,,,
106218,Marcos Giron,0.057369814651368,0.0194174757281553,0.6832253419726422,0.5289855072463768,0.6111111111111112,0.3646408839779005,26,-0.433183406547297,-0.789208486276593,,,,
200514,Jurij Rodionov,0.0699677072120559,0.0290635091496232,0.660472972972973,0.5426621160409556,0.6022727272727273,0.4181818181818182,10,-0.2909542530975519,-0.5804956958551195,,,,
126205,Tommy Paul,0.0590322580645161,0.0251612903225806,0.6941747572815534,0.5673575129533679,0.6015037593984962,0.4258555133079847,38,-0.4243401313019231,-0.7298299522292648,,,,
104672,Vincent Millot,0.0592592592592592,0.0444444444444444,0.7108433734939759,0.6756756756756757,0.6363636363636364,0.4,2,-0.4300921658581508,0.0097504585033598,,,,
